status,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
2.0,1414.5,0.15,7.323974737,402.7,20.0,60.0,20.0,2,4,3,1,2,0,2555.0,6.645,2.0,129.3464067,12.345,100.0,184.0,186.0,745.99,6.15,3000.0,1.282736607
4.0,56.0,5.389695,1.1979908,152.0,100.0,0.0,0.0,1,1,1,1,1,0,1064.559,2.5,1.5,90.38042809,30.423,26.55162798,143.9393222,162.6743489,608.2692782,1775.796437,2200.0,0.217174725
2.0,12500.0,769.43,26.95,770.0,100.0,0.0,0.0,1,2,2,1,1,0,4745.0,1.97,1.69634,207.7976728,253.0,15.109,508.1654092,668.6508833,2086.156829,646.4956645,2950.0,4.252128421
1.0,73.85,5.64533,1.219795299,145.0,91.0,0.0,9.0,2,2,1,1,2,0,1190.747104,2.566136667,3.36225,43.81491478,31.04663775,31.34724001,90.93714544,124.0076409,634.2239147,730.4667523,1000.0,0.252870775
4.0,5452.04,125.504128,31.13749332,599.565,0.0,40.0,60.0,3,2,1,1,1,0,5030.029108,2.30758,1.747055,219.8735567,65.4370507,87.0461233,538.4887063,622.9693647,1825.0,7.014805337,1375.0,14.9220085
2.0,10.5,0.843102813,0.320476372,76.0,0.0,50.0,50.0,3,2,1,2,1,0,1161.688542,4.995,3.413905,57.59450672,27.45262475,23.99847242,111.6903526,142.3061562,430.4871513,2621.082964,1263.105667,0.697101654
1.0,394.49,47.3790475,4.736733578,287.906265,100.0,0.0,0.0,1,2,1,1,2,0,1276.785208,1.3821675,1.759883768,143.2386345,82.67281134,44.93157257,327.9281382,405.0920647,1208.880458,221.7792935,1291.646,0.635514794
2.0,282.17,59.5,7.796050652,480.0,100.0,0.0,0.0,1,2,2,1,2,0,2468.064908,1.18,1.879543768,141.0218037,55.72,49.08432268,327.5038796,403.3818555,1352.969268,331.2436287,1365.731,0.528550912
5.0,63.85388804,4.2935925,1.435049785,230.0,71.0,1.0,28.0,2,2,1,1,2,0,1073.953187,4.132266667,3.32939,40.89566925,22.74946147,26.66941364,106.276629,141.8578666,568.4804701,1541.151124,1830.944,0.233431202
2.0,60.57,9.399878233,1.34,200.0,80.0,0.0,20.0,1,4,2,1,1,0,517.0833335,2.575,1.5,119.2284367,31.84910462,29.78365404,210.0,217.335724,783.5627695,687.9,1599.676,0.226750123
2.0,65.0,3.91,1.285634564,115.15,80.0,0.0,20.0,1,4,3,1,1,0,3029.5,3.1,2.0,80.68659948,31.0,31.0,53.13,84.13,745.4153584,2024.784047,1509.331217,0.235726393
2.0,49.25,4.995,1.398761719,167.81,80.0,0.0,20.0,1,4,4,1,1,0,3613.5,3.0,2.0,142.8771388,29.91082,34.19634,78.82924,108.74006,948.2395393,939.586599,1542.629333,0.202362154
2.0,106.75,3.04,1.740426667,169.055,80.0,0.0,20.0,2,4,1,1,1,0,3285.0,3.29,2.5,87.22751762,30.5,20.39212,50.88,81.13,985.4573,160.5,1635.65825,0.309676465
4.0,105.82,39.26356733,1.680010594,159.75,80.0,0.0,20.0,2,4,3,1,1,0,1958.088125,2.91,2.0847,83.15965386,33.722066,28.80419102,113.815629,147.8989334,765.161248,1284.37,1613.249,0.308189708
6.0,83.96,39.223815,1.48301308,164.52,80.0,0.0,20.0,2,4,1,1,1,0,1697.524663,2.889146667,2.127015,78.2488824,33.49021074,29.36461948,108.5948595,137.9710264,697.7423036,1635.593824,1029.33055,0.271359919
2.0,64.15,3.91,1.490181818,155.625,80.0,0.0,20.0,1,4,5,1,1,0,3029.5,3.11,2.0,86.43469491,31.0,31.0,53.13,84.125,644.00335,1160.33,1655.473383,0.234025956
5.0,122.805,14.37594333,1.833136747,173.915,80.0,0.0,20.0,1,4,2,1,1,0,2004.458333,3.76,2.0,84.25600966,31.64973086,32.56652,108.6381487,143.2580788,724.8045879,3868.35,750.0,0.334483495
2.0,37.805,2.92,1.0783,149.27,80.0,0.0,20.0,2,4,2,1,1,0,3540.5,2.3,1.63,53.9630392,27.8490625,20.40606,101.9606,97.0,688.0925,673.0,1292.6121,0.174967726
2.0,55.16,4.0,1.221345455,156.235,80.0,0.0,20.0,1,4,3,1,1,0,1335.291667,2.385,1.0,176.1263647,31.32172,21.9135,147.92,179.24172,767.0785066,1160.36,1532.051,0.215376942
2.0,87.93,12.401232,1.96960573,163.75,80.0,0.0,20.0,2,4,2,1,1,0,2703.382842,1.94,1.99691,89.89635964,34.98760787,30.58991264,145.1890345,188.8258121,946.7800023,320.0,1421.411,0.27834361
4.0,37.8,2.94,0.974730488,98.54,80.0,0.0,20.0,1,4,2,1,1,0,3540.5,2.3,1.63,53.9630392,29.385,20.85,95.24,84.0,776.9616015,1596.092247,750.0,0.174954999
2.0,49.6,4.995,1.486048,156.96,80.0,0.0,20.0,2,4,2,1,1,0,3613.5,3.15,2.0,142.8771388,29.91082,34.19634,78.82924,116.115,1142.08425,404.0,1524.73,0.203151853
2.0,56.58,4.5,1.59544,120.46,80.0,0.0,20.0,1,4,3,1,1,0,1974.041667,3.5,1.0,175.3258013,30.133125,27.89,94.35212,124.485245,788.181785,1795.367586,1522.143,0.218408977
2.0,41.0,4.539149633,1.46418133,147.93,80.0,0.0,20.0,1,4,2,1,1,0,2457.666667,2.59,1.83871,78.87662246,29.68004767,26.9655815,101.4726939,133.1459297,779.6799952,1082.970881,1900.0,0.182951926
2.0,57.7,68.575755,1.290394987,155.642285,90.0,0.0,10.0,1,1,4,1,1,0,1647.211542,2.811571667,2.098175,81.85297307,33.5406664,30.15369002,117.7694048,144.3265034,690.1502815,1426.506572,1536.66,0.220776357
3.0,124.61,7.75,2.109392,170.57,80.0,0.0,20.0,2,4,1,1,1,0,4635.5,2.65,2.0,41.97125255,23.5,24.0,310.33,333.58,1081.2493,728.0,1666.312,0.337178565
4.0,66.495,4.4,1.359765805,158.25,80.0,0.0,20.0,2,4,2,1,1,0,760.4166665,2.62,1.75,76.87706703,28.8809469,20.12606,104.0592146,120.2274936,656.4652105,3379.99,1195.0,0.23869307
2.0,82.0,5.0854284,1.67309965,163.245,80.0,0.0,20.0,1,4,2,1,1,0,1928.444042,2.0,1.5,112.0566839,30.436,30.02956938,144.5574707,166.6730319,775.5559918,1118.320482,1770.0,0.267857298
2.0,52.12,3.36039805,0.97384,118.83,60.0,0.0,40.0,2,3,2,1,2,0,730.0,1.155,2.0,220.5915364,25.28049417,93.39379064,338.5203601,361.4508708,950.1091787,1448.49391,1900.0,0.208765288
3.0,12500.0,561.94,30.5,706.92,100.0,0.0,0.0,1,1,3,3,1,0,5256.0,1.875,3.5,99.73668727,91.0,70.0,158.0,243.33,1675.8343,140.6862881,1998.617,4.252128421
2.0,1610.3,197.5,12.06395614,450.0,100.0,0.0,0.0,1,1,1,3,1,0,1639.458333,1.595,2.17287,132.0272746,77.86026,56.75900606,270.0332429,354.7794413,1340.735575,205.6409679,1511.943,1.377541215
1.0,361.92,27.10759375,10.32705332,309.575,0.0,40.0,60.0,3,2,2,3,1,0,4697.218154,4.0,1.893935,206.0296585,60.77230179,49.2351453,375.4364998,319.0,2343.49,19.69142127,1685.778,3.950331323
4.0,10918.12,998.594846,54.24488685,822.49,100.0,0.0,0.0,1,1,2,3,1,0,5110.0,1.0,1.505945,222.6822726,192.0920311,78.30258038,296.6112423,380.0,1825.0,2.673740152,1800.0,3.947182349
6.0,2300.0,16.73235474,17.3012,695.69,100.0,0.0,0.0,1,2,1,2,1,0,2920.0,1.005,1.523836768,203.8862768,30.11581244,362.93,517.3,563.5775409,1819.871927,230.597102,800.0,1.675931157
2.0,5499.99,11.81741043,23.31,537.62,100.0,0.0,0.0,2,2,2,2,1,0,4344.246425,1.005,1.50701,203.8043676,30.75080024,304.99,517.3,564.5090969,1870.744654,205.3080305,400.0,2.707103811
4.0,4254.78,16.13348503,21.3416,663.46,100.0,0.0,0.0,1,2,1,2,1,0,5073.5,1.005,1.52,190.8692675,30.5607448,300.95,481.875,498.2974174,1825.0,214.6136232,400.0,2.350651654
2.0,5000.0,11.08191003,21.1344,671.065,100.0,0.0,0.0,1,2,1,2,1,0,5073.5,1.0,1.52,190.8692675,30.449981,270.0,481.875,495.1391991,1822.337933,230.9223594,862.158,2.568853679
2.0,2988.0,292.675863,13.986,399.68,100.0,0.0,0.0,1,2,1,1,1,0,2883.5,1.2,1.17013384,365.0,21.0,547.92,730.5,751.5,2346.263133,210.0881446,800.0,1.935375288
3.0,1890.36,10.0297407,12.2248,386.89,100.0,0.0,0.0,1,2,1,2,1,0,4153.540008,1.18,1.48429,205.9524902,28.26169205,252.2689781,429.0549164,447.5466213,1825.0,195.230252,2300.0,1.504545585
2.0,129.78,9.680757733,4.162681947,203.5,80.0,0.0,20.0,2,4,1,3,2,0,2211.577583,3.111755,1.700883768,134.0307924,42.77623093,50.01946908,329.7615944,370.1209083,1151.6596,215.1557786,1763.342,0.344802288
1.0,200.32,10.34661432,4.679813688,222.34,80.0,0.0,20.0,2,4,1,3,2,0,2004.458333,2.943035,1.706338768,138.5742433,43.36897574,49.66708976,333.7679186,376.1388942,1143.62161,403.6975342,700.0,0.437778306
2.0,199.745,10.21418098,4.353428629,213.569895,80.0,0.0,20.0,2,4,1,3,2,0,2591.5,3.67,1.737793768,130.2122182,42.58500766,49.4409205,323.9486825,361.4791154,1167.229463,253.4587023,1900.0,0.437086728
2.0,198.63,13.3054459,4.502348143,220.713527,80.0,0.0,20.0,2,4,1,3,2,0,2256.798042,4.0,1.714805,130.6788736,42.7185027,48.91004474,329.0606777,363.5918243,1132.627156,255.0188307,2600.0,0.43574311
2.0,200.32,10.25679098,4.652469015,222.34,80.0,0.0,20.0,2,4,1,3,2,0,2004.458333,3.08935,1.704883768,134.6033894,43.00198246,49.88557776,332.3802441,369.5184365,1136.861967,287.2894882,1644.593,0.437778306
2.0,200.32,10.28649598,5.41,222.34,80.0,0.0,20.0,2,4,2,3,2,0,2004.458333,2.997835,1.698548768,136.4834675,43.42680212,49.45628312,335.6782807,373.2523889,1149.206465,306.9871362,1617.567,0.437778306
3.0,27.5,650.0169692,0.83916,113.87,0.0,0.0,100.0,3,1,1,1,2,1,1274.458333,3.0,1.1,364.750171,69.60224368,117.2805983,643.675,646.0505616,1959.447503,49.99,1625.73,1.11734265
1.0,25.91,3.8780467,2.558721613,117.5,70.0,20.0,10.0,2,3,1,1,2,0,2180.764107,4.18,1.0,240.2292144,30.2,31.32,363.2142319,402.4211228,1079.463834,1505.991092,380.0,0.142138897
4.0,33.0,2.8015997,1.430659187,111.4267233,100.0,0.0,0.0,2,3,1,1,2,0,1532.666937,3.87226,1.62307,96.00811595,27.87362501,35.22314891,332.0896122,352.1885515,870.3837583,1059.937367,1246.752,0.162363548
2.0,26.0,1.6,1.29612963,117.5,70.0,20.0,10.0,2,3,4,1,2,1,1496.5,3.24,1.2,205.2817585,24.65316,30.436,364.1677967,398.8436546,880.9585901,1437.505956,1899.994,0.142410236
8.0,21083.0,438.0830662,82.12543607,963.57,0.0,100.0,0.0,3,1,4,2,1,0,1913.208333,3.686605,1.47855,285.6535811,72.1428396,94.2432338,594.1238432,644.708519,2017.427125,127.4887999,2788.415,28.94944465
8.0,13000.0,244.8734232,66.9316787,915.976115,5.0,90.0,5.0,3,1,2,2,1,0,5656.947633,3.578495,1.537335,269.5653012,68.30297151,104.4844738,572.9257411,607.2872107,2022.784924,0.693533062,2914.652,19.45275019
2.0,15.46,2.68193295,0.95079363,65.87,0.0,0.0,100.0,3,1,3,2,1,0,1329.623217,3.0,1.0,267.969341,40.0,32.51018175,330.9805744,375.2232456,728.2227172,4999.99,1845.856769,0.842608831
2.0,624.995,71.16545,5.20072,323.055,100.0,0.0,0.0,2,2,1,1,2,0,547.5,1.97,1.76318,158.7183377,91.39814078,54.2856875,330.5454604,415.7211515,1359.148879,6.2,1305.577333,0.818536337
1.0,626.89,64.63158625,7.128369716,321.0227075,100.0,0.0,0.0,2,2,1,1,2,0,3864.497725,1.5737475,1.731935,160.8575382,98.22528618,63.35706762,382.9043312,499.2984508,1786.315702,321.4298773,1055.556,0.81990041
1.0,509.8,43.6998025,5.106465804,279.080265,90.0,0.0,10.0,2,2,1,1,2,0,1306.050908,1.432055,1.734468768,144.5746356,85.95858579,46.37751764,329.6501968,410.6698086,1227.680996,370.9397767,743.892,0.731771974
2.0,166.125,7.67,0.62,170.0,40.0,0.0,60.0,3,2,4,1,2,1,6935.0,5.49,1.0,319.128568,57.8284,29.0,278.42,337.19,1967.0915,1695.614268,1300.0,2.697282928
2.0,756.53,14.37,5.698,393.85,0.0,50.0,50.0,2,3,2,1,1,0,2555.0,1.85,2.0,180.9389515,37.8925,48.82975028,326.2286859,354.4926606,1073.894639,500.4331071,1000.0,0.909201723
3.0,265.0,18.99783982,3.595434842,250.0,15.0,0.0,85.0,3,1,1,1,1,0,1288.538208,2.084829167,2.028425,108.282902,37.64475342,38.72634752,175.4616856,213.9408587,795.8027334,1091.183232,985.0,3.390812964
5.0,265.0,18.98407482,3.609319653,250.0,10.0,0.0,90.0,3,1,1,1,1,0,1281.484583,2.099525,2.032475,108.740419,37.30777084,38.7910804,176.1931036,214.609879,795.7235255,1078.551393,1100.0,3.390812964
2.0,1204.61,5.7841465,4.64128,340.92,40.0,0.0,60.0,1,2,1,1,1,0,1573.571271,2.2,1.93,119.9178643,15.72149468,74.93644838,241.6482928,263.7903828,761.62011,192.6030787,1700.0,1.174279341
5.0,817.05,5.8867865,5.08274514,375.82,40.0,0.0,60.0,2,2,1,1,1,0,1563.898771,2.405015,1.78061,178.1979683,16.43803576,82.10233636,325.0601259,347.7724679,835.3926037,292.1475167,100.0,1.31958108
1.0,1204.61,41.20255792,6.604094902,348.94,40.0,0.0,60.0,3,2,2,1,1,0,2504.587721,2.339073333,1.86897,180.5349565,18.18841896,88.71496293,328.2832024,355.5342204,1027.95322,134.5223348,1000.0,7.120789113
2.0,737.58,3.89314175,3.80212,270.27,40.0,0.0,60.0,2,2,3,1,1,0,985.5,2.085,1.93,119.9178643,13.015,72.2589646,239.2236894,260.9243542,708.755718,196.28057,2000.0,0.896604446
2.0,1150.74,13.7814523,3.86428,476.27,40.0,0.0,60.0,2,2,3,1,1,0,1131.5,2.2,1.5,210.6042847,17.66904828,87.10667624,347.313885,373.1514642,900.2413638,207.1002396,2100.0,1.145099778
2.0,4134.99,83.0,38.02030476,646.32,21.0,69.0,10.0,2,1,2,2,2,0,8139.5,2.0,1.647508768,228.6477766,66.65484,82.48156,700.0,832.52,2686.602133,0.425,2586.253,2.314018466
3.0,33500.0,2082.984727,84.3304,1600.0,100.0,0.0,0.0,1,1,2,2,1,0,8285.5,1.0,1.015775,355.8090102,181.24,128.1108467,631.37,730.0,2555.0,6.143202972,4450.0,7.31274634
7.0,165989.17,11206.25,332.9704,2160.0,100.0,0.0,0.0,1,1,2,2,1,0,10037.5,1.11,1.0,359.5037647,286.4534375,167.0,821.386,1186.0,3530.65,3.321614875,2407.845,17.63395506
2.0,45.11,27.45163083,2.279112912,147.81,0.0,0.0,100.0,2,1,2,3,1,0,1517.791667,1.645,3.975,74.94866529,59.67711866,28.15718984,112.2436264,165.4170101,795.4177138,30.0,1616.193,0.192821706
2.0,49.85,11.9,1.320997223,149.43,0.0,0.0,100.0,2,1,2,3,1,0,2065.291667,1.8,2.825555,86.49678414,57.10363248,27.28,221.1269351,248.1167186,893.5536785,1400.0,1484.325,0.203714389
1.0,57.0,12.45746833,1.33,145.0,0.0,0.0,100.0,2,1,1,3,1,0,2184.360702,0.96,2.383235,132.8536527,66.36749773,49.12077711,297.4176244,335.851254,1054.426919,911.7089312,1409.544,0.219299194
1.0,52.56,30.21401433,9.7781993,180.0,0.0,0.0,100.0,2,1,2,3,1,0,2437.701471,1.195,2.469405,132.6739907,68.45480149,49.71123032,293.0741899,331.8300089,1071.390084,858.3966794,1384.22555,0.209732779
2.0,48.9,10.0,1.14,148.805,0.0,0.0,100.0,2,1,3,3,1,0,3394.5,1.6,2.59,66.9541411,51.7412,38.0,334.796,302.69,1202.7224,879.8752928,1296.451,0.201569927
2.0,61.985,8.1,1.37,128.25,0.0,0.0,100.0,2,1,3,3,1,0,1517.791667,1.84,3.0,48.96646149,55.3924,26.628,54.30268,90.48,210.0586,4342.206053,1653.704333,0.229648439
1.0,45.0,21.9004295,9.175159073,172.796337,11.0,0.0,89.0,2,1,2,3,1,0,2324.040471,1.622908333,2.46068,127.4876012,64.09780494,45.82159623,295.7519031,327.3746743,1026.498738,1036.172915,1356.70055,0.192562958
1.0,32.49,119.0004173,1.873151154,180.0,0.0,0.0,100.0,2,1,2,3,1,0,2347.256904,1.5399025,2.51085,118.7968566,63.41372632,43.08187266,266.6254207,301.0000648,1021.205753,1020.328947,1345.386,0.160978622
2.0,48.0,24.6802335,9.409256573,180.0,0.0,0.0,100.0,2,1,3,3,1,0,2628.0,2.5,2.0,142.0042015,76.0,51.85343559,322.6715921,353.8853577,1098.806248,929.6564597,1165.517,0.199520969
2.0,55.5,10.6,2.409423208,199.915,0.0,0.0,100.0,2,1,2,3,1,0,2883.5,1.41,5.2,88.23956213,58.74148,23.43572,61.87,144.0,837.8975,200.0,1623.931193,0.21610609
2.0,62.78,9.837493333,1.336543075,151.075,0.0,0.0,100.0,2,1,3,3,1,0,1517.791667,1.84,2.47165,104.5453692,56.45766,37.90711144,267.1603525,291.3863187,838.3057951,1053.34538,1311.828667,0.231263762
5.0,3220000.0,100038.9,4950.714286,4159.6,100.0,0.0,0.0,1,1,3,2,1,0,29200.0,1.0,0.23,1162.828542,642.84,548.0,3569.03354,4745.0,8030.0,1.297992369,3000.0,90.07963022
2.0,18.0,1.87018,0.545081985,107.14957,90.0,0.0,10.0,2,2,1,1,1,0,678.142625,4.24029,3.90016,23.54383413,22.20240293,19.41174044,62.14835772,92.93019081,300.1132774,2171.69135,3400.0,0.116333754
2.0,16.5,1.833945,0.528475082,105.943185,90.0,0.0,10.0,2,2,2,1,1,0,612.26925,4.534879375,3.938725,23.26879252,22.17598897,18.85823444,55.218789,87.97320809,294.414021,1102.181555,2572.689,0.110897571
2.0,19.45,1.725,0.515285131,105.0,90.0,0.0,10.0,2,2,2,1,1,0,292.0,5.12,4.11661,24.67838203,18.38,18.2616,54.4065,72.7865,237.3352844,3241.408917,2467.561,0.121398033
2.0,17.5,1.725,0.513150484,105.0,90.0,0.0,10.0,2,2,3,1,1,0,292.0,5.12,4.095325,25.52968395,18.38,18.2616,54.4065,73.74,147.5856,4141.7129,2400.749,0.114545173
2.0,114.61,48.6660243,2.069759442,138.74,57.0,14.0,29.0,2,3,3,1,2,0,2263.0,4.99,1.2,218.991266,22.985,30.436,547.848,570.833,1098.057747,580.4230265,2494.305,0.32201659
2.0,114.61,51.9367493,3.267819895,138.74,57.0,14.0,29.0,2,3,4,1,2,0,2263.0,4.99,1.2,216.183634,22.985,30.436,547.848,570.833,1277.102926,920.1409635,3800.0,0.32201659
3.0,114.61,20.73052515,2.283360407,156.87,57.0,14.0,29.0,2,3,2,1,2,1,2007.5,4.99,1.2,218.275119,22.97,30.436,547.848,589.345,1013.94125,126.5,2000.0,0.32201659
1.0,92.8,4.266963333,1.383924804,178.5084288,100.0,0.0,0.0,2,2,1,1,1,0,1110.403,4.0252875,2.994782857,60.10851477,25.54762858,30.37321098,118.057394,146.009604,640.7656701,1409.032588,334.0,0.286719514
2.0,5129.051087,203.804289,25.08131888,562.5656875,100.0,0.0,0.0,1,1,1,1,1,0,4616.062837,2.043426667,1.82366,206.7239226,74.23031585,91.95118204,618.6535802,729.8471707,2274.164699,439.8778016,785.0,2.338478193
2.0,95.5,6.042693667,1.470661091,176.9491763,100.0,0.0,0.0,2,2,1,1,1,0,1008.228854,2.627329,3.113112857,60.38040526,33.1922934,31.22130798,122.16849,150.8754893,683.5466632,1017.961017,50.0,0.291278024
1.0,100.0,14.05510683,1.937770811,184.6016275,100.0,0.0,0.0,2,2,1,1,2,0,1123.673792,2.4021195,2.695822857,65.32332721,35.82487608,32.25588524,130.7457989,157.3135379,743.9980829,806.856679,450.0,0.298748591
2.0,51.0,32.40401313,1.201270391,150.2811917,98.0,0.0,2.0,2,2,1,1,2,0,1211.013729,2.685618667,3.03327,59.49251841,33.07723642,30.64469664,113.0134441,146.9603376,700.8302694,679.269457,1465.0,0.206285861
2.0,100.0,6.606767,1.469623299,175.1207275,100.0,0.0,0.0,2,2,1,1,2,0,1112.138271,2.545028167,2.785402857,63.19554459,33.41227275,32.13857284,126.1004731,152.7096745,715.5858301,809.3360291,1000.0,0.298748591
2.0,57.53,4.002303333,1.156644089,151.62,100.0,0.0,0.0,2,2,1,1,2,0,1107.041654,3.764488333,2.913487857,58.52572885,25.45221374,30.7078524,108.6363648,137.7661339,634.8264211,1312.622321,913.50005,0.220418362
2.0,69.76,3.978398333,1.119218468,151.25,100.0,0.0,0.0,2,2,1,1,2,0,1088.842146,3.850743333,2.942712857,58.23831072,23.99,30.62051452,111.4249698,140.0081877,622.0784278,1360.627662,1250.0,0.24506959
5.0,100.0,6.639827,1.469842096,174.72673,100.0,0.0,0.0,2,2,1,1,2,0,1122.458646,2.540638167,2.788517857,63.65883227,33.79350343,32.09504378,127.8561705,153.2862436,718.4951099,800.9733244,770.0,0.298748591
5.0,75.0,4.129228333,1.263901205,162.48183,100.0,0.0,0.0,2,2,1,1,1,0,1048.088375,3.911570833,2.972417857,58.60799002,25.43458827,30.45058272,114.6572511,143.5073484,635.0600944,1337.28905,770.0,0.255028995
2.0,89.99,6.232130167,1.39547736,172.7028863,100.0,0.0,0.0,2,2,1,1,2,0,1117.10075,2.560716167,2.781812857,65.63430421,32.81838054,32.23955296,127.6770761,152.4277751,710.8643783,751.532283,1215.0,0.281911442
2.0,61.13,32.77839463,1.257080453,152.8211708,100.0,0.0,0.0,2,2,1,1,2,0,1127.659896,2.63685,2.891432857,62.45319555,33.66406638,31.9511572,122.52628,152.1288005,707.2373261,665.9523584,1500.0,0.227900765
1.0,67.61,6.1630585,1.768702562,150.0,100.0,0.0,0.0,1,1,1,2,1,0,1033.91725,2.494336667,3.10408,49.89623455,31.48926853,35.07926482,99.39577706,140.119816,617.6680139,1988.699979,0.0,0.240886177
2.0,80.0,3.846615,1.015923538,150.0,100.0,0.0,0.0,1,1,1,2,1,0,1088.086292,3.565,3.4916,28.58079412,23.17195723,23.79318663,81.35197682,107.5969532,466.0444405,2371.490428,2100.0,0.264244136
2.0,80.0,3.861205,1.021512683,150.0,100.0,0.0,0.0,1,1,1,2,1,0,1046.0535,3.67,3.542325,29.31557085,23.12371439,24.91280095,83.08761022,109.9820582,468.0866714,2323.902653,1800.0,0.264244136
2.0,39.0,5.4970181,1.08601764,150.0,100.0,0.0,0.0,1,1,1,2,1,0,212.9166665,3.635,4.375,34.97604397,26.23966,60.431,93.7017,152.08,623.4622754,2580.975177,1178.1917,0.177988277
2.0,39.0,5.2753431,1.046938581,150.0,100.0,0.0,0.0,1,1,3,2,1,0,212.9166665,3.635,4.375,34.97604397,26.23966,60.431,93.7017,119.94136,609.4507773,3006.762741,1529.5711,0.177988277
5.0,27410.93,1909.17,128.9691048,349.0,0.0,50.0,50.0,3,2,2,2,1,0,10950.0,1.0,0.83,364.750171,216.0956,175.30786,659.435,1369.0,5475.0,6.46,0.0,6.316558104
2.0,510.0,14.5750804,5.667759615,288.81195,60.0,20.0,20.0,1,4,1,1,2,0,1821.958333,3.67,2.0,139.7784763,44.22220844,75.47,293.032677,333.4142043,1185.857477,281.9797727,1700.0,0.731929855
2.0,26.0,2.506802,0.762637741,128.4952458,100.0,0.0,0.0,1,2,1,3,1,0,517.0833335,7.5,3.5,30.30961505,21.38371002,25.41783316,27.21646,69.13132335,413.1862229,5847.367744,1646.812161,0.142410236
2.0,46.25861204,5.219175,1.18096028,163.0985483,100.0,0.0,0.0,1,2,2,3,1,0,800.6518333,3.2760225,2.85861,40.04721793,26.895318,29.7567944,96.35409472,135.9831988,560.5050391,1616.142694,1281.91605,0.195506767
2.0,256.76,9.02,2.965018032,270.0,100.0,0.0,0.0,1,2,3,1,1,0,1488.555167,2.900725,1.88666,119.6080924,34.6631503,46.32140326,284.0392898,298.1093237,810.6175656,1848.285322,2000.778,0.501817632
2.0,104.345,7.266596667,2.034588861,270.0,100.0,0.0,0.0,1,2,3,1,1,0,1528.878542,3.014618333,1.82025,119.304912,33.29685301,44.15696068,269.0213516,288.1880423,803.1861678,1769.949264,2000.0,0.305819567
2.0,94.15,7.199169833,2.008587105,270.0,100.0,0.0,0.0,1,2,1,1,1,0,1311.551458,3.032319167,1.85959,112.6522444,33.08021986,43.37595466,259.1764893,281.1883942,790.5795828,1594.359531,2002.374,0.289006123
2.0,19.59,2.12319,0.600881307,109.44,99.0,0.0,1.0,2,2,1,2,1,0,931.79025,1.8,3.41315,27.82943376,25.16341259,23.56326413,89.49743798,110.1975139,412.2304435,1786.855537,900.0,0.121877856
2.0,45.3,3.48023,0.902460631,134.8219883,100.0,0.0,0.0,2,2,2,2,1,0,920.3322917,2.635234375,3.48935,29.82985859,24.65489075,23.68554068,85.8284606,111.6592881,486.2443076,1144.198596,1500.0,0.193267966
2.0,30.8,2.481355,0.682042338,116.6041617,100.0,0.0,0.0,2,2,4,2,1,0,1051.695792,4.153200417,3.54515,24.89415922,21.61458972,22.55145417,82.07092896,107.5335195,402.6776644,1509.218064,2300.0,0.156317917
2.0,19.59,2.10277,0.566968512,109.44,100.0,0.0,0.0,2,2,2,2,1,0,984.4840833,1.8,3.31319,27.01156895,24.22913793,22.5791304,88.90991862,107.9039121,395.9090525,1485.135848,2700.0,0.121877856
2.0,19.59,2.098585,0.579104844,109.44,99.0,0.0,1.0,2,2,1,2,1,0,964.083625,1.8,3.383785,26.81665245,24.39060989,23.1007135,90.09302082,109.6269003,408.1469152,1573.227721,1634.47305,0.121877856
2.0,22.0,2.63268,0.887056205,127.521645,100.0,0.0,0.0,2,2,1,2,1,0,916.8556667,2.493951667,3.530815,29.00328475,23.85392116,22.95712886,88.4396891,110.5789996,410.8578312,1636.4772,1550.0,0.129908731
1.0,42.5,20.159795,0.835686359,132.216225,100.0,0.0,0.0,2,2,2,2,1,0,1060.258083,2.981929167,3.504795,26.08488364,29.25356888,23.2265391,93.20206438,117.7434131,449.9377538,1256.713298,1700.0,0.186603496
3.0,46.25861204,3.169865,0.815959955,132.0751217,100.0,0.0,0.0,2,2,3,2,1,0,1122.527083,3.633133125,3.42484,25.98116469,22.74945269,22.93789883,85.04021304,107.4711747,449.5015549,1496.463955,1850.0,0.195506767
2.0,32.576,3.010065,0.981728272,100.0,100.0,0.0,0.0,1,2,4,1,1,0,1424.263458,3.9492675,1.977795,99.97428118,26.10169602,32.87136324,191.039122,227.2650956,721.3683313,1510.578728,1000.0,0.161212841
2.0,8.94,0.4210491,0.218251859,65.0,0.0,30.0,70.0,3,2,2,1,1,0,890.47225,4.77,2.056155,56.20693951,20.65243902,23.7861927,320.6743325,352.8473436,431.3457609,1463.347332,1800.0,0.644271234
2.0,6.95,0.53149,0.215298313,67.39,0.0,30.0,70.0,3,2,2,1,1,0,743.933875,3.42,2.037275,56.96070575,21.48571754,23.4442909,315.7931379,347.0378175,425.6613319,1376.152834,878.0,0.569489749
2.0,9.35,0.4891528,0.223311803,66.0,0.0,30.0,70.0,3,2,1,1,1,0,821.350375,5.1239275,2.157275,50.48124122,20.34265744,23.80524128,303.744929,331.9783767,407.200567,1461.694515,1464.54,0.658583804
