animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Habromys schmidlyi,cr,Rodentia,13.5,1.9762028,0.72144105,100.944425,57,14,29,2,3,G,1,1,2,0,1275.909208,3.20245375,3.432755,34.56509522,27.39821728,28.85319098,76.39978454,106.1997532,534.0826388,898.8103513,1401.38935,0.09930919
Habromys simulatus,cr,Rodentia,40,4.101347,1.211202183,140,40,10,50,2,3,G,1,1,1,0,1422.523625,2.376985,3.920292,40.66364565,32.31166162,27.98542108,61.20857632,95.76607364,603.7825201,1587.048025,170,0.180484064
Hadromys humei,en,Rodentia,59,4.92407,1.267185452,140,100,0,0,1,1,G,1,1,2,0,813.995625,3.177365,3.296035,46.20564229,25.96013915,26.96321314,98.0027248,132.140421,613.4779579,945.5062503,400,0.223498427
Hadromys yunnanensis,dd,Rodentia,59,4.448435,1.261295868,140,92,0,8,1,1,G,1,1,2,0,889.5308541,3.3279175,3.262895,45.75493598,25.54873403,26.71951116,97.65573244,130.68248,609.7408418,1070.760156,330,0.223498427
Hadropithecus stenognathus,Remove,Primates,35000,570.4369312,84.79876606,925.5244517,70.778,14.371,13.72,1,1,Ar,1,3,2,0,10746.70037,1.1912875,1.013334569,431.511609,172.6073824,188.1069825,903.9761888,1093.676911,3440.642878,61.05060345,1345.1845,6.911170774
Haeromys margarettae,dd,Rodentia,14.04,1.825445,0.729755223,75.995,100,0,0,2,1,Ar,1,1,2,0,1115.966208,3.033625,3.47044,38.91051893,25.95187912,27.17240407,97.51639294,124.3343018,559.6809119,973.3825738,1407.75405,0.1014747
Haeromys minahassae,nt,Rodentia,14.7,1.9313057,0.826207586,72,100,0,0,1,1,Ar,1,1,2,0,1122.730875,3.100165,3.53572,40.49328984,26.02317327,28.17736427,97.49313403,127.5322402,559.6132778,1049.039687,925,0.104071161
Haeromys pusillus,vu,Rodentia,11.49,775.4600962,0.497468918,74.995,100,0,0,2,1,Ar,1,1,2,0,1103.075625,2.8790025,3.44501,34.32854975,37.56295382,30.5070802,120.9849067,133.9220079,464.2029625,1495.234948,1029.7886,0.090882838
Halichoerus grypus,lc,Carnivora,197570.01,13995.35,318.57,2189.735,0,80,20,3,2,M,5,2,1,0,17035.4625,1,0.93,364.750171,291.225,18.78298,1499.31336,1825,5110,48.78203765,634.214,NA
Handleyomys alfaroi,lc,Rodentia,41.645,3.637865,0.970665665,162.5,80,0,20,2,4,G,1,2,1,0,1191.262667,3.735,5.069927,30.8217335,28.05966523,27.24100205,62.09324502,94.4373717,510.9692403,546.2463822,1651.08315,0.184529346
Handleyomys chapmani,vu,Rodentia,49.99,4.763655,1.127192854,162.5,80,0,20,2,4,G,1,2,1,0,1062.049625,3.735,4.617935,34.29202735,28.6033635,28.28849924,79.6279066,111.4152995,519.3387871,723.0156979,1000,0.204028854
Handleyomys fuscatus,lc,Rodentia,49.5,3.386835,0.866977716,120,57,14,29,2,4,G,2,2,1,0,1258.568667,3.80911,4.929087,27.82942381,26.84981812,24.84048584,61.7665146,92.73963472,456.4821201,1023.911863,1000,0.202926481
Handleyomys intectus,lc,Rodentia,60.5,4.334465,1.101658465,158.5,80,0,20,2,4,G,2,2,1,0,1040.867458,3.656034375,4.715117,30.60188906,28.26047891,25.7276547,76.61639604,105.5576646,496.57658,672.8804036,1300,0.226605956
Handleyomys melanotis,lc,Rodentia,49.99,5.31174,1.190282536,203,80,0,20,2,4,G,1,2,2,0,1104.629917,3.88,4.52704,33.96619552,28.83648849,27.34925106,84.10904888,112.7993958,561.4558139,1156.25,1077.3627,0.204028854
Handleyomys rhabdops,en,Rodentia,41.645,3.60909,0.95447619,162.5,80,0,20,2,4,G,1,2,1,0,1196.421333,3.735,5.297822,30.17388224,27.64487339,25.92866625,57.89269744,91.66036226,488.514586,656.963506,2000,0.184529346
Handleyomys rostratus,lc,Rodentia,49.99,5.26005,1.180648541,203,80,0,20,2,4,G,2,2,1,0,1127.558,3.88,4.605022,33.04673029,28.70345436,27.60352708,80.53727922,110.272579,547.8554532,962.8279708,1101.92355,0.204028854
Handleyomys saturatior,lc,Rodentia,41.645,3.611935,0.960865347,162.5,80,0,20,2,4,G,1,2,1,0,1167.437292,3.735,4.232682,30.05540338,27.59175211,25.85681809,70.05515114,96.7125606,492.5133509,637.0698864,1750,0.184529346
Hapalemur alaotrensis,cr,Primates,1275.105,45.2,14.6256818,396.5,100,0,0,1,1,Ar,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147,880.51348,1021.75348,3265.892535,88,1466.983,1.211591275
Hapalemur aureus,cr,Primates,1476.205,64.9271365,16.90424428,381.54,100,0,0,1,1,Ar,2,3,2,0,4157.958335,1.01,1.05,364.750171,142.5,135,696.5355218,826.6491344,2753.443141,111.0192235,800,1.313217117
Hapalemur griseus,cr,Primates,1202.71,45.2,13.90312,396.5,100,0,0,1,1,Ar,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147,880.51348,996.45,3285,30.58333333,1512.278,1.173260291
Hapalemur meridionalis,vu,Primates,935,45.2,13.90312,396.5,100,0,0,1,1,Ar,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147,880.51348,996.45,3285,30.58333333,1524.084,1.021532648
Hapalemur occidentalis,vu,Primates,1202.71,45.2,14.34430066,396.5,100,0,0,1,1,Ar,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147,880.51348,1021.75348,3285,67.47917962,1476.014667,1.173260291
Hapalomys delacouri,nt,Rodentia,70,5.05258,1.383520679,168,100,0,0,1,2,Ar,1,1,2,0,839.034625,3.0244075,3.326835,47.07590622,26.24115104,27.35473702,102.2321134,135.409382,636.3221862,594.4073945,807.527,0.245532953
Hapalomys longicaudatus,en,Rodentia,70,5.122355,1.403828275,168,100,0,0,1,2,Ar,1,1,2,0,867.1791666,3.0023075,3.32532,47.63702689,26.62486815,27.24973326,101.9308547,135.6730842,637.1763622,589.295576,500,0.245532953
Haploidoceros mediterraneus,Remove,Cetartiodactyla,100000,3684.45094,166.7107998,1627.781378,100,0,0,1,1,G,2,2,1,0,6652.150347,1.040871667,1.021878333,348.3424593,222.3985578,161.9906271,472.5734979,608.6144192,2488.894693,4.65380796,2099.633,11.75824398
Haplonycteris fischeri,lc,Chiroptera,18.125,2.74,0.652684992,75.3,100,0,0,1,1,Ar,2,1,2,0,3650,1,1,299.4731085,132.365,73.02,156.455,410.62,1350.0402,2028.61222,2100,NA
Harpiocephalus harpia,lc,Chiroptera,15.26,3.883936667,0.442,84.391435,0,0,100,3,1,A,1,1,2,1,5664.524985,1.12836,1.03032,362.8041989,91.907474,52.85476204,367.8995336,450.4996934,1909.127131,1784.074727,1417.320667,NA
Harpiola grisea,dd,Chiroptera,5.61,11.1240875,0.340226288,86.081005,0,0,100,3,1,A,1,1,2,0,5193.419485,1.18887,1.01735,362.0758977,113.4246258,55.57802098,512.358866,630.2159157,2110.200989,2134.592584,325,NA
Harpiola isodon,lc,Chiroptera,109233.3072,2399.397515,170.9629898,1253.894791,0,0,100,3,1,A,2,1,2,0,10253.37971,1.20808,1.050330409,398.2036977,188.2636848,169.9761446,782.2980221,980.632197,3437.707976,556.4925625,1400,NA
Harpyionycteris celebensis,nt,Chiroptera,126.125,20.524495,2.268064623,152.15,100,0,0,1,1,Ar,1,1,2,0,5218.936683,1,2,252.515566,132.74,111.6,298.755,431.495,1825,1422.483255,2120,NA
Harpyionycteris whiteheadi,lc,Chiroptera,135.48,19.97572333,2.406732597,152.15,100,0,0,1,1,Ar,1,1,2,0,4403.503567,1,2,244.6241172,132.74,111.6,298.755,365,1624.660277,1531.005044,1800,NA
Heimyscus fumosus,lc,Rodentia,17.2,9.4312878,1.193821739,73,80,0,20,2,4,S,1,1,1,0,1160.487083,3.598240833,3.321335,39.45788903,28.59507819,27.84289713,93.23659715,128.3336377,619.7975802,961.9478161,520,0.113460975
Helarctos malayanus,vu,Carnivora,46000,324.99,363.2072727,1310.395,30,20,50,2,3,G,3,1,1,0,13103.5,1.1,0.779246831,575.8780805,98.34,90.36,2373.004,2192,3650,1.2125,2999,8.706080383
Heliophobius argenteocinereus,lc,Rodentia,89,7,1.43,177.265,100,0,0,1,1,G,5,3,1,0,1131.5,2.53,1.375,155.6478627,87.6322,33.87346642,318.9401518,379.8322832,895.2035158,5800,1670.25,0.280201444
Heliosciurus gambianus,lc,Rodentia,248.36,9.436023567,3.99,196.1,60,20,20,2,4,S,2,2,2,0,1335.291667,2.955,1.643478768,127.6952846,42.79884072,48.43611212,323.0770093,360.4911541,1152.508347,383.7037038,1815.082,0.492720661
Heliosciurus mutabilis,lc,Rodentia,326.5,14.04823758,5.351141097,216.695,60,20,20,2,4,S,2,2,2,0,3248.5,2.75,1.674218768,136.0542097,44.93544006,52.3881125,343.8360252,387.6876794,1349.944225,361.6809654,2007.537,0.572719035
Heliosciurus punctatus,dd,Rodentia,211.105,8.7601769,4.464718478,193.095,60,20,20,2,4,S,1,2,2,0,1335.291667,2.955,1.632908768,129.6026832,41.89744056,49.82088668,326.4836661,367.2807425,1165.025913,385.1046599,1585.704,0.450588446
Heliosciurus rufobrachium,lc,Rodentia,326.5,14.20590558,5.75,216.695,60,20,20,2,4,S,3,2,2,0,3248.5,2.75,1.678603768,141.8884186,45.15894713,52.22254444,342.8583763,386.4292112,1335.335939,394.9101107,1880.711,0.572719035
Heliosciurus ruwenzorii,lc,Rodentia,291,12.90631892,5.4,247.66,60,20,20,2,4,S,1,2,2,0,2208.824875,2.955,1.668183768,137.9813294,44.16160131,52.78218894,332.2049007,373.0822334,1226.226061,408.6994249,1400,0.537584835
Heliosciurus undulatus,dd,Rodentia,326.5,13.76853058,5.227553229,216.695,60,20,20,2,4,S,1,2,2,0,3248.5,2.75,1.696663768,136.6790267,44.46347852,53.41037426,341.8191405,386.4717527,1344.037328,336.3217074,2000,0.572719035
Helogale hirtula,lc,Carnivora,484.63,16.40308125,7.89096111,244.875,10,20,70,2,2,G,2,3,1,0,3522.25,3.433725,1.835915,188.096414,55.8068961,44.34780338,330.6109903,365,1414.679167,143.2390634,1652.401,0.711674701
Helogale parvula,lc,Carnivora,274.8,24.405211,4.93136,230.795,10,20,70,3,2,G,2,3,1,0,6570,3.19,2.25,141.8428475,54.7848,21,423.04,477.58,1776.167778,367.6030816,1874.003667,3.451688166
Hemiauchenia macrocephala,Remove,Cetartiodactyla,110000,1242.956332,146.5284396,1338.935133,100,0,0,1,1,G,2,3,1,0,8084.376281,1.84912,1.196531268,358.4951753,160.4869279,124.1198187,651.6520562,702.6851252,2519.092249,8.064508103,2251.495,12.71281578
Hemiauchenia paradoxa,Remove,Cetartiodactyla,1000000,35171.26289,645.4134881,3364.400935,100,0,0,1,1,G,4,3,1,0,16108.87441,1.027665,0.661471653,595.6711061,356.958284,306.6239602,1155.151472,1353.585105,4299.927896,1.684677683,2827.979,41.12294112
Hemibelideus lemuroides,nt,Diprotodontia,1040,38.44363687,3.2634,352,100,0,0,1,1,Ar,1,1,2,0,5475,1,1.05,364.750171,26.15198708,121.76,730.5,719.2318157,2055.056792,700,1310.53655,1.083114081
Hemicentetes nigriceps,lc,Afrosoricida,124.7,7.39,1.117019958,182.5,0,0,100,3,1,G,2,1,1,0,1000.708333,5.02,2,182.1550371,54.48044,21.5,48.57,117.19,390.5005,4890.300968,1150,2.343623903
Hemicentetes semispinosus,lc,Afrosoricida,133,7.785,0.83,182.5,0,0,100,3,1,G,3,1,1,0,1000.708333,5.17,1.75,185.3454077,53.77522,20.94606,46.19892,104.605,392.56485,5096.672813,1550,2.418803903
Hemiechinus auritus,lc,Eulipotyphla,369.5,10,1.9,245,20,50,30,2,3,G,3,1,1,1,2774,4,1,364.750171,38.34936,36,213.026,251.09,940.3939,1452.364345,1451.94,0.613047053
Hemiechinus collaris,lc,Eulipotyphla,342,10,2.313730689,210,20,50,30,2,3,G,2,1,1,1,2774,3.935,1,364.750171,38.41968,36,213.026,251.44568,979.5231702,1449.961301,1300.008,0.587516711
Hemigalus derbyanus,nt,Carnivora,2375,125,19.60112,484.315,0,0,100,3,1,G,1,1,1,0,6570,2,1.746,244.881977,69.05318714,70.91588,556.1818544,550,1825,19.21483204,1660,9.930898142
Hemitragus cedrensis,Remove,Cetartiodactyla,64600,3628.61449,162.0669794,1547.03983,100,0,0,1,1,G,3,2,1,0,7613.497486,1.152446667,1.307873333,284.5556489,176.3331174,150.4528941,662.4921168,719.0009965,2509.427537,1.904133271,3015.907,10.90944024
Hemitragus jemlahicus,nt,Cetartiodactyla,35200,2000,123.1876556,1400,100,0,0,1,1,G,3,2,1,0,7957,1.005,1,364.750171,183,151.13346,638.732,730,2555,2.026633633,3700,7.514573388
Herpailurus yagouaroundi,lc,Carnivora,7000,183.1572539,42.18232381,735.675,0,100,0,3,1,G,4,2,1,0,6789,2.34,2,182.3750857,73,97.46102422,803.5104,1126.285,2250.566667,0.58,3200,16.86597283
Herpestes auropunctatus,lc,Carnivora,483.5,25.92,7.50064,465.01,12,58,30,3,3,G,2,2,1,0,6059,2.21,2,151.4362764,49,50,301,215.58,1472.701,39.59,2100,5.736819568
Herpestes brachyurus,nt,Carnivora,1396.16,44.894928,12.55,532.235,10,60,30,2,3,G,1,2,1,0,3248.5,3.49,1.899555,195.0405146,60.84310503,59.55737084,368.967566,365,1730.465,19.27813521,1500,1.273562376
Herpestes edwardsii,lc,Carnivora,1008,62.206973,10.86764,524.11,10,70,20,3,3,G,4,2,1,0,4492.541665,2.6,3.3,109.4250513,60.26328,34.8,311.36,372.405,1585.89115,131.5923576,2500,6.525428229
Herpestes flavescens,lc,Carnivora,750,29.0731065,12.41743374,408.2610083,10,20,70,2,2,G,1,3,1,0,4836.718112,2.918446667,1.81982,209.3790141,63.52128388,57.55829737,416.7254005,365,2376.15,24.56657737,1721.592,0.904877022
Herpestes fuscus,lc,Carnivora,519.6,27.022622,13.0018,414.47,57,14,29,2,3,G,2,2,1,0,4599,2.365,2,182.3750857,61.27,54.44,415.285,322,1825,78.49923977,1550,0.739475677
Herpestes ichneumon,lc,Carnivora,2950.01,103.7540038,24.70499048,611.64,10,60,30,2,3,G,4,2,1,0,7300,2.955,1.25,364.750171,74.30602,59.481,730.227,804.925,2731.95905,13.70904192,3000,1.921802632
Herpestes javanicus,lc,Carnivora,775,25.92,7.50064,465.01,10,60,30,3,3,G,8,2,1,0,6059,2.21,2,151.4362764,49,50,301,215.58,1472.701,39.59,1800,5.736819568
Herpestes naso,lc,Carnivora,3002.08,126.119419,26.44908,601.37,10,60,30,2,3,G,2,2,1,0,4127.541665,2.522305,1.937445,199.5476033,68.46394052,81.78915342,434.9865211,456,2641.875,15.87408072,640,1.940385895
Herpestes ochraceus,lc,Carnivora,549.997,20.0902345,10.38104654,376.269195,57,14,29,2,3,G,2,3,1,0,4508.045042,3.16337,1.904188768,181.5046936,59.79813108,52.11433302,331.8839825,274,1782.29,101.4764951,1716.564667,0.762963991
Herpestes pulverulentus,lc,Carnivora,683,20.19,11.41672,499.69,10,20,70,3,2,G,2,3,1,0,4270.5,2.6,1.95014,199.9274676,60.936,58.21856,350.5730394,365,1296.774028,10,1900,5.392367735
Herpestes sanguineus,lc,Carnivora,509.8,36.7724175,9.07536,489.505,10,20,70,3,2,G,4,3,1,0,4599,2.23,2,182.3750857,61.27,54.44,415.285,528.705,1421.102183,1.32,2700,4.672392024
Herpestes semitorquatus,nt,Carnivora,1396.16,47.87869325,15.52804513,532.235,10,60,30,2,3,G,1,2,1,0,3248.5,3.49,1.87849,200.4649942,61.10699991,60.61826262,405.8511937,365,2129.166667,19.00537924,1400,1.273562376
Herpestes smithii,lc,Carnivora,1702.5,59.540154,14.49489524,528.135,10,60,30,3,3,G,2,2,1,0,6497,2.5,2.022115,192.371358,63.30610076,57.07531724,399.1776667,322,2112.75,8.211485726,2150,8.436184044
Herpestes urva,lc,Carnivora,2123.695,77.23749875,21.90276667,578.12,10,60,30,3,3,G,4,2,1,0,4866.666665,3,2.13476,185.9584459,65.7,66.1910557,368.9593003,365,1669.307222,14.16006395,1800,9.401312902
Herpestes vitticollis,lc,Carnivora,2315,73.85551,26.71844,563.38,10,60,30,2,3,G,2,2,1,0,4675.041665,2.615,1.969225,190.2084203,63.72591189,66.84035844,375.9102171,371,1618.29,12.05531883,1800,1.681933856
Hesperoptenus blanfordi,lc,Chiroptera,6.91,1.371215,0.158,57.514015,0,0,100,3,1,A,2,1,2,1,1222.41111,1.7887525,1.07939,353.4180577,77.100805,40.36432573,266.7154698,369.7889362,1405.654611,2485.569598,1300,NA
Hesperoptenus doriae,dd,Chiroptera,9.74,2.2559775,0.217627756,71.060185,0,0,100,3,1,A,1,1,2,1,4294.405019,1.475551373,1.04155,363.5511772,79.50107086,39.95504773,345.0501468,411.7250544,1697.205549,2256.377779,1000,NA
Hesperoptenus gaskelli,dd,Chiroptera,9.4,2.37082,0.233809,63.591725,0,0,100,3,1,A,1,1,2,1,5777.624238,1.393056373,1.016812766,364.869829,75.87036022,39.83773942,383.8400696,428.8358979,1843.689235,2384.021339,500,NA
Hesperoptenus tickelli,lc,Chiroptera,16.3,4.200575,0.30379847,76.144635,0,0,100,3,1,A,2,1,2,1,5648.366179,1,1.003,365.1762941,80.07232542,47.639265,425.4739097,489.8173671,2095.997695,2222.491613,1000,NA
Hesperoptenus tomesi,vu,Chiroptera,20.66,4.3914293,0.397858025,86.010615,0,0,100,3,1,A,1,1,2,1,5335.051396,1.620106373,1.0125,363.4459893,80.93923729,43.78769767,376.3485528,425.448678,1825,2095.775101,1265.195,NA
Heterocephalus glaber,lc,Rodentia,35,1.94,0.52,110.805,100,0,0,1,1,G,5,2,1,0,10329.5,8.95,3.5,81.04449014,70,35.80506,228,298,1625.890185,11100,1100,0.167703949
Heterogeomys cherriei,lc,Rodentia,225,10.730824,3.4706,235.667633,100,0,0,1,1,G,2,3,1,0,1520.006,2.5,2,86.69721182,35.33819255,30.32584214,231.0054795,246.4720913,753.214113,1331.833489,1560.16355,0.466666096
Heterogeomys dariensis,lc,Rodentia,437.99,23.31021667,4.039862815,260.45072,100,0,0,1,1,G,2,3,1,0,1690.1325,2.140895,2.65771,80.56667082,38.51075068,31.55159524,233.339943,249.7258994,787.9714777,1105.336846,1554.978,0.67314895
Heterohyrax brucei,lc,Hyracoidea,2000,225,20.46045498,514.495,100,0,0,1,1,S,2,3,2,0,5110,1.89,1,364.750171,228.21,129.04,498.708,739,2139.1548,4033.333333,3800,1.551930838
Heteromys adspersus,lc,Rodentia,57.995,3.832822,1.312167629,124.62,100,0,0,2,2,G,2,1,1,0,638.75,3.2,1.44,172.7879571,27.94414742,31.5485348,197.36994,206.3852025,769.8199449,741.61,1391.754429,0.221396458
Heteromys anomalus,lc,Rodentia,69.3,3.295,1.02,136.06951,100,0,0,2,2,G,2,1,1,0,91.25,2.415,2.256828333,98.18774311,29.38004792,31.50560928,50.82812,148.9122981,736.3446322,100,1679.390203,0.244179469
Heteromys australis,lc,Rodentia,267.49,8.973613,2.754540827,226.1208842,100,0,0,2,2,G,1,1,1,0,1255.487458,2.75,2.25549,97.56182779,32.66816157,31.58955714,235.0302672,259.8259336,759.8819758,1070.593589,2500,0.513245344
Heteromys desmarestianus,lc,Rodentia,76.4,3,1.157725714,145.5852125,100,0,0,2,2,G,1,1,1,0,304.1666665,3.185,3.5,102.6218186,27.93056,29.77,234.73398,262.66454,784.1440637,656.45,1485.56105,0.257636394
Heteromys gaumeri,lc,Rodentia,63.59,5.230775333,1.209025101,137.675,100,0,0,1,2,G,1,1,1,0,1107.765875,2.95,2.00887,100.6137482,28.73201712,29.19883632,110.5075658,153.3598987,725.407767,836.3458469,1271.829262,0.232900124
Heteromys irroratus,lc,Rodentia,46.5,3.3743093,1.05672,125.275,100,0,0,1,2,G,1,1,1,0,1397.070958,4.11,1.88363,100.282565,26.27949199,28.15520422,104.8026262,131.7310236,676.5830162,1641.624509,819.3215,0.196067219
Heteromys nelsoni,en,Rodentia,67.55,38.86389,1.700641135,157.62,100,0,0,1,2,G,1,1,1,0,1369.154542,3.40354,2.161255,95.85051741,31.54024083,29.23812512,135.2947162,169.0000526,726.8109024,1730.940217,300,0.240768579
Heteromys oasicus,en,Rodentia,43.8,2.9466063,1.029069598,115.507455,100,0,0,1,2,G,1,1,1,0,1279.912042,3.5192075,1.95324,101.5765213,27.19585055,27.6014079,103.7856342,148.5490095,731.266785,902.8808348,1202.618667,0.189721533
Heteromys oresterus,lc,Rodentia,77.9,3.5920113,1.465200649,110.04,100,0,0,1,2,G,1,1,1,0,1269.503458,3.705,2.019245,94.21218206,27.12031457,28.52348292,115.9564106,159.729881,723.4579842,1269.396024,800,0.260406288
Heteromys pictus,lc,Rodentia,46.64,2.625,0.7763,114.13,100,0,0,2,2,G,2,1,1,0,1403.399146,3.585,1.966025,99.66877123,25.21094,26.18966,105.16568,130.37662,646.4049523,3400,970.11755,0.19639167
Heteromys salvini,lc,Rodentia,43.2,1.9,0.77,107.97,100,0,0,2,2,G,1,1,1,0,1522.007417,3.56,1.725,97.3449404,27.84056,24.81,65.4374,93.27796,651.3378859,574.02,1365.669148,0.188287689
Heteromys spectabilis,en,Rodentia,65,16.67591167,1.849317131,264.75,100,0,0,1,2,G,1,1,1,0,1489.978667,5,2.000015,112.470687,30.38316918,30.06533366,149.7111859,175.7337654,720.2830203,2462.930686,655,0.235726393
Heteromys teleus,vu,Rodentia,88,13.94241833,1.436171906,167.9153525,100,0,0,1,1,G,1,1,1,0,1323.155417,2.897766667,2.12087,101.5152058,32.44524148,30.06749046,148.7394108,189.0512104,739.2350011,1010.856627,1999,0.27846546
Heteropsomys insulans,ex,Rodentia,930,77.9827565,8.772564176,359.9700808,96,1,3,1,1,G,1,1,2,0,4243.697442,1.587605,1.790885,160.8661267,103.4799534,55.89233601,404.949814,516.8351362,1932.756821,281.032044,1476.687,1.018524516
Hexaprotodon sivalensis,Remove,Cetartiodactyla,300000,15851.5613,383.9243757,2322.89569,100,0,0,1,1,G,2,2,1,0,12459.20291,1.140235,0.929676887,419.8063014,304.4401147,201.2042614,887.0629835,1089.809377,3722.03737,2.366228018,2274.089,21.82384452
Hexolobodon phenax,ex,Rodentia,3160,219.4514,16.74749948,515.47195,93,6,1,2,2,G,1,1,2,0,4741.799254,1.509395,1.768675,183.0437872,140.6577291,74.99810064,533.1982807,658.9443732,2229.117538,316.7265345,1339.033,1.995876941
HexolobodontinaeGen spA,Remove,Rodentia,76793.08009,1179.215875,101.4574953,1066.5875,93,5,2,2,2,G,1,3,2,0,7027.076117,2.4462975,1.49163,273.8554328,152.3458042,104.3439723,597.3599459,753.7413975,2733.291968,425.9938555,1371.986,6.901601844
Hippidion devillei,Remove,Perissodactyla,310700,31447.91613,524.8826741,2569.197785,100,0,0,1,1,G,3,2,1,0,14715.37528,1.002045,0.647799791,581.7657029,346.2839487,331.5120002,960.5772829,1117.882011,3811.91553,1.775377965,2519.368,23.58521778
Hippidion principale,Remove,Perissodactyla,511000,33834.30407,559.2066677,2812.694328,100,0,0,1,1,G,3,2,1,0,14539.97758,1.005536667,0.640922879,600.674679,355.0640986,331.8908161,1018.392289,1188.450614,3840.258916,1.635888555,2454.989,28.56514825
Hippocamelus antisensis,vu,Cetartiodactyla,68599.675,4094.910123,163.9360301,1600,100,0,0,1,1,G,3,2,1,0,3869,1,1.0534875,341.0931445,239.604,147.9479203,435.2986852,475,1459.26,1.2,3200,10.84633458
Hippocamelus bisulcus,en,Cetartiodactyla,69620.405,3575.62,161.96824,1600,100,0,0,1,1,G,4,2,1,0,3917.666665,1,1,350.543022,205.372,136.1871985,535.7437679,705,2617.55,1.245882353,2800,10.93480305
Hippopotamus amphibius,vu,Cetartiodactyla,2640000,40000,630.6666667,5050,100,0,0,1,1,G,5,1,1,0,22338,1,0.61,629.3389459,234.685,334.37,1654.5,1460,3650,4.761530355,2710.993,80.75845932
Hippopotamus lemerlei,ex,Cetartiodactyla,500034.5,29218.76373,517.8541073,2910.471265,100,0,0,1,1,G,3,2,1,0,13175.4491,1.115705,0.758187138,523.5676021,315.2470851,232.4474406,983.9762131,1175.984916,3937.453342,2.077920582,2305.324,32.34117903
Hippopotamus madagascariensis,ex,Cetartiodactyla,500034.5,29218.76373,517.8541073,2910.471265,100,0,0,1,1,G,3,2,1,0,13175.4491,1.115705,0.758187138,523.5676021,315.2470851,232.4474406,983.9703652,1176.880286,3937.453342,2.077920582,2305.324,32.34117903
Hipposideros abae,lc,Chiroptera,31.87,5.0691645,0.66469367,81.321735,0,0,100,3,1,A,3,1,2,0,4968.665612,1.5,1,359.971659,91.24,78.40665562,565.762826,714.5719179,2202.424786,1684.275557,1000,NA
Hipposideros armiger,lc,Chiroptera,49.99,8.8581544,0.76,96.34534,0,0,100,3,1,A,2,1,2,0,4902.249908,1.038641667,1.001,362.3618219,122.9590138,87.73453796,583.3795591,732.0297425,2228.081469,1515.148843,1931,NA
Hipposideros ater,lc,Chiroptera,7.125,1.225,0.198,63.0184775,0,0,100,3,1,A,4,1,2,1,3364.293095,0.99,1.592975,283.9191288,118.55,79.2,457.295,380.2,1481.533102,1925.926862,1431.227,NA
Hipposideros beatus,lc,Chiroptera,6.7,24.85256765,2.837032288,121.269815,0,0,100,3,1,A,2,1,2,0,5385.217428,1.070285,1.01319,363.0227442,145.4220765,108.514324,649.6544867,778.6180753,2403.110689,1748.293074,500,NA
Hipposideros bicolor,lc,Chiroptera,8.39,1.2,0.24,67.44972,0,0,100,3,1,A,2,1,2,1,4763.788279,0.99,1.08942,365.0370596,42.1,61.80222307,587.78,629.88,1985.100762,1646.019045,1719.839,NA
